Data/Hora,Pergunta,Trechos Utilizados,Resposta do Assistente,Avaliação Manual
2026-02-22 20:44:15,Quais critérios normativos da Caixa validam adicional noturno para composição de renda no financiamento habitacional? Considerando as regras vigentes?,"588: a simulação são referenciais e correspondem às condições vigentes na data da simulação. COBRANÇA DO ENCARGO MENSAL E TARIFAS Informa valor,  | 16: a Avaliação Apensado II – FAQ – Constatação de Renda grau de sigilo #EXTERNO.CONFIDENCIAL VINCULAÇÃO Manual Normativo CR016 ROTEIRO PADRÃO 3 | 1: ANÁLISE DE RISCO DE CRÉDITO E IDENTIFICAÇÃO DA RENDA – NORMAS E PROCEDIMENTOS OPERACIONAIS - CCA SUMÁRIO DA NORMA 1	OBJETIVO,4 2	DEFINIÇÕES, | 867: a GERCO para acesso pelo CCA. Adota os procedimentos constantes ara prosseguimento da contratação, após finalizados os procedimentos descrit",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:15,Como a análise de crédito considera comissão na renda formal de um proponente CLT? Pode detalhar por favor?,"36: mais adequados para os clientes. A proposta de crédito a ser analisada considera as condições do cliente para o crédito pretendido, o impact | 79: s documentos estão descritos no item [MN, 3.6.4]. Para comprovação da Renda Formal é preferível a utilização de documentos como: Contrachequ | 745: óvel com laudo de análise vigente Nas situações em que houver um laudo de análise vigente vinculado a uma proposta no SIOPI, com manifestaçã | 227: está limitada em até 30% do valor de sua renda, ou da renda do grupo familiar. Em alguns casos esse limite pode ser menor, a depender das ca",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:15,Como apurar renda média de taxista quando há forte oscilação mensal? Pode detalhar por favor?,"144: ito cujo CPF consta como titular da nota apresentada. Notas fiscais com mais de um favorecido, a renda é utilizada somente pelo titular da n | 226: lmente com uma defasagem média de 2 meses. A partir dessas informações o sistema de risco de crédito efetua os cálculos para encontrar a cap | 519: a data de vencimento do encargo mensal é correspondente ao da assinatura do contrato a partir do mês subsequente ao da contratação, devendo  | 303: pateiro Serralheiro Servente de Obras Soldador Taxista Telhador Trabalhador doméstico Trabalhador rural Tratorista Vassoureiro Vendedor (dom",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:16,Como documentar auditoria de decisão envolvendo limite municipal no dossiê do contrato? No cenário de primeira moradia?,"237: as avaliações habitacionais é de 180 dias. O prazo de validade das avaliações habitacionais é contado a partir da data da primeira avaliação | 875: assinatura do contrato por todos os participantes. acompanha a assinatura do contrato pela Agência e PA de vinculação. DOSSIÊ DIGITAL HABITA | 808: no programa, ao benefício do redutor de 0,5% na taxa de juros, antes do envio do dossiê para verificação da conformidade. No caso de utiliza | 837: SBPE, com antecipação de recursos informa situação especial 306 – “Contrato Aq Ter e Constr/Constr. com antecipação 20% financ”. Para Constr",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:16,"Como a régua de crédito trata idade máxima para aprovação, exigência de ajuste ou reprovação? Considerando as regras vigentes?","73: essor solicita quantos documentos forem necessários para legitimação e verificação das informações prestadas. É vedada a utilização de benef | 149: sto de Renda é o documento comprobatório de rendimentos enviado a Receita Federal para o ajuste dos valores de contribuição. A Declaração de | 588: a simulação são referenciais e correspondem às condições vigentes na data da simulação. COBRANÇA DO ENCARGO MENSAL E TARIFAS Informa valor,  | 321: o a ser liquidada deve ser de crédito imobiliário concedida ao(s) proprietário(s) da unidade (vendedor) para aquisição do imóvel objeto do c",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:16,"Sou manicure e recebo no pix, vocês aceitam isso pra mostrar renda? No cenário de primeira moradia?","96: mposto de renda retido são somados, no caso do cliente comprovar mais de uma renda, proveniente de uma mesma fonte pagadora, com a mesma ocu | 835: ercentual correspondente à obra executada deve ser preenchido na primeira parcela. Para Aquisição de Terreno e Construção, cadastra no crono | 834: e Imóvel, para a última parcela deve ser informado o percentual de, no mínimo, 20%. Para Construção em Terreno Próprio ou Aquisição de Terre | 237: as avaliações habitacionais é de 180 dias. O prazo de validade das avaliações habitacionais é contado a partir da data da primeira avaliação",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:16,Existe mitigação permitida quando o cliente apresenta participação em financiamento ativo de baixo impacto? Pode detalhar por favor?,"235: em a Avaliação. Clientes detentores de contrato ativo de crédito consignado Programa Auxílio Brasil (PAB) possuem política de aprovação dife | 865: PF FORMALIZAÇÃO DA CONTRATAÇÃO PELO APLICATIVO – APP HABITAÇÃO CAIXA Acessa diariamente o SIOPI, menu Proposta online, opção “consulta outra | 232: ou dívidas vencidas/prejuízo no SCR em nome do tomador ou grupo familiar é necessária a regularização da situação antes de solicitar nova av | 227: está limitada em até 30% do valor de sua renda, ou da renda do grupo familiar. Em alguns casos esse limite pode ser menor, a depender das ca",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:16,Quais requisitos de validade e integridade documental se aplicam ao CPF no processo habitacional? Pode detalhar por favor?,"237: as avaliações habitacionais é de 180 dias. O prazo de validade das avaliações habitacionais é contado a partir da data da primeira avaliação | 238: terão como prazo de validade o período remanescente contado a partir da data da primeira avaliação habitacional realizada no início do proce | 239: do os últimos 30 dias. O número de solicitações de avaliações de risco habitacional está limitado a 41, considerando a validade da avaliação | 573: mento da proposta de financiamento habitacional. Se proposta de UH vinculada a empreendimento que teve a contratação via CIWEB - Dotação/Con",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:16,Qual documentação comprobatória é exigida para margem consignável em dossiê habitacional? Isso muda por cidade?,"875: assinatura do contrato por todos os participantes. acompanha a assinatura do contrato pela Agência e PA de vinculação. DOSSIÊ DIGITAL HABITA | 874: do o referido MO ao dossiê habitacional; agenda com os proponentes, vendedores, participantes, cônjuges/companheiro(a) e Agência e PA, a dat | 876: a opção por este tipo de dossiê toda a documentação será arquivada e mantida no SIOPI. Atualmente disponível para as contratações do Nato-Di | 916: a 20 dias PROCEDIMENTOS DE RISCO OPERACIONAL TRATAMENTO DE FALHA OPERACIONAL Comunica por e-mail à Agência e PA de vinculação, sobre a ocorr",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:16,Como a análise de crédito considera declaração de imposto de renda na renda formal de um proponente CLT? Considerando as regras vigentes?,"79: s documentos estão descritos no item [MN, 3.6.4]. Para comprovação da Renda Formal é preferível a utilização de documentos como: Contrachequ | 371: roveniente de vínculo empregatício, o somatório do(s) contracheque(s); para renda proveniente de atividade sem vínculo empregatício, obrigat | 78: enefício Previdenciário – INSS e Auxílios; Extrato de Conta Salário/Aposentadoria; Declaração do Empregador; Contrato de Aluguel; Notas fisc | 149: sto de Renda é o documento comprobatório de rendimentos enviado a Receita Federal para o ajuste dos valores de contribuição. A Declaração de",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:17,Quais evidências mínimas a Caixa exige para comprovar renda de manicure no Grupo I e II? No cenário de primeira moradia?,"96: mposto de renda retido são somados, no caso do cliente comprovar mais de uma renda, proveniente de uma mesma fonte pagadora, com a mesma ocu | 296: omente seu material e força de trabalho; prestação de serviços ou produção de bens que, via de regra, possui baixo valor monetário; baixo vo | 301: e Ourives Jornaleiro Ladrilheiro Lavador de veículos Lavador e passador de roupas Limpador de fachadas Manicure, Pedicure Manobrista Maquiad | 815: ssários para regularização da situação impeditiva. Arquiva o parecer jurídico no dossiê único do financiamento. Nos casos de análise jurídic",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:17,"Como a régua de crédito trata comprometimento de renda para aprovação, exigência de ajuste ou reprovação? Pode detalhar por favor?","148: ra; Trabalhador agrícola; Trabalhador da pecuária; Trabalhador florestal; Trabalhador da pesca; Proprietário de estabelecimento agrícola, da | 514: Estratégia de Relacionamento com redutor de taxas de juros constante no [MN, MO30769]. Para os contratos com recurso SBPE, durante a fase de | 232: ou dívidas vencidas/prejuízo no SCR em nome do tomador ou grupo familiar é necessária a regularização da situação antes de solicitar nova av | 50: ção, o sistema de amortização, o indexador, a modalidade do financiamento e a origem de recursos determinam o valor da prestação necessária,",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:17,"Como a régua de crédito trata propriedade de outro imóvel para aprovação, exigência de ajuste ou reprovação? No cenário de primeira moradia?","321: o a ser liquidada deve ser de crédito imobiliário concedida ao(s) proprietário(s) da unidade (vendedor) para aquisição do imóvel objeto do c | 55: nstam no [MN, MO43082]. impedimentos para aprovação O processo de análise de risco envolve a verificação da existência de restrições para to | 701: o primeiro no SICAQ o proponente de maior renda, conforme orientações e procedimentos constantes no Tutorial de Navegação SICAQ. Na avaliaçã | 794: undo do Programa de Arrendamento Residencial – PAR. 180 dias: para os demais imóveis. Caso o prazo de validade de 720 dias para imóvel CAIXA",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:17,Qual evidência objetiva deve constar para justificar negativa por estado civil? Considerando as regras vigentes?,"679: ção dos recursos da conta vinculada na representação do comprador por meio de procuração deve constar poderes específicos para este fim e se | 588: a simulação são referenciais e correspondem às condições vigentes na data da simulação. COBRANÇA DO ENCARGO MENSAL E TARIFAS Informa valor,  | 74: efetuar o cadastramento da renda o CCA deve se atentar para as regras constantes nesta norma de acordo com o tipo de documento apresentado.  | 40: roponente e a transcrição ao cadastro devem ser feitas de forma completa e de acordo com as orientações da CAIXA, pois são de grande importâ",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:17,Em quais hipóteses a renda de DECORE é glosada por insuficiência documental? No cenário de primeira moradia?,"96: mposto de renda retido são somados, no caso do cliente comprovar mais de uma renda, proveniente de uma mesma fonte pagadora, com a mesma ocu | 574: de Verificação Documental e arquiva no dossiê antes do envio à conformidade Solicita por e-mail à Agência/PA de vinculação, previamente à co | 815: ssários para regularização da situação impeditiva. Arquiva o parecer jurídico no dossiê único do financiamento. Nos casos de análise jurídic | 573: mento da proposta de financiamento habitacional. Se proposta de UH vinculada a empreendimento que teve a contratação via CIWEB - Dotação/Con",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:17,Como a análise de crédito considera 13º salário na renda formal de um proponente CLT? Considerando as regras vigentes?,"128: entos mensais na CAIXA. O cadastramento da renda é realizado considerando os últimos seis meses do extrato da conta CAIXA (corrente ou popan | 36: mais adequados para os clientes. A proposta de crédito a ser analisada considera as condições do cliente para o crédito pretendido, o impact | 79: s documentos estão descritos no item [MN, 3.6.4]. Para comprovação da Renda Formal é preferível a utilização de documentos como: Contrachequ | 62: bitacionais, a classificação do grau de severidade da ocorrência é feita automaticamente e considera as seguintes informações: valor da dívi",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:18,Como a análise de crédito considera servidor público na renda formal de um proponente CLT? Pode detalhar por favor?,"270: PENSÃO ESPECIAL PARA AS PESSOAS ATINGIDAS PELA HANSENÍASE * Exceto para crédito consignado. anexo iii – natureza da ocupação e tabela de ocu | 271: ador sem vínculo de emprego; empregado titular ou proprietário de empresa; servidor público da administração direta; servidor público de aut | 7: A DA OCUPAÇÃO E TABELA DE OCUPAÇÃO RENDA FORMAL,28 5.4	ANEXO IV – TABELA DE OCUPAÇÃO RENDA INFORMAL,32 TÍTULO ANÁLISE DE RISCO DE CRÉDITO E  | 280: ícia Ocupante de cargo de Direção e Assessoramento Superior Oficiais das Forças Armadas e Forças Auxiliares Ocupante de Cargo de Direção e A",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:18,Como identificar corretamente a subsídio habitacional no processo de enquadramento do cliente? No cenário de primeira moradia?,"237: as avaliações habitacionais é de 180 dias. O prazo de validade das avaliações habitacionais é contado a partir da data da primeira avaliação | 238: terão como prazo de validade o período remanescente contado a partir da data da primeira avaliação habitacional realizada no início do proce | 239: do os últimos 30 dias. O número de solicitações de avaliações de risco habitacional está limitado a 41, considerando a validade da avaliação | 241: realização de uma nova avaliação. O cancelamento das avaliações habitacionais é realizado de maneira on-line no SICAQ ou no SIPAH, opção Ava",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:18,"Se no meu tempo de casa caiu diferente esse mês, dá ruim pra aprovar o financiamento? No cenário de primeira moradia?","365: ROVAÇÃO DE RENDA Adota o somatório da renda bruta mensal dos participantes da operação, sem qualquer dedução, auferida no mês da apuração de | 237: as avaliações habitacionais é de 180 dias. O prazo de validade das avaliações habitacionais é contado a partir da data da primeira avaliação | 657: rnet Banking, opção “FGTS e INSS”; seleciona “Autoriza Agente Financeiro FGTS”; clica em “habitação e moradia própria; confirma a leitura do | 492: é comandada pela Agência a alteração no cronograma físico-financeiro, admitindo-se o crédito das parcelas, inclusive da última, em data dife",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:18,Quais impedimentos legais relacionados a propriedade de outro imóvel bloqueiam contratação habitacional na Caixa? Pode detalhar por favor?,"702: o “garantia comercial”. A avaliação de risco do tomador do crédito habitacional das operações envolvendo Imóveis CAIXA/AMV (Adjudicados de p | 55: nstam no [MN, MO43082]. impedimentos para aprovação O processo de análise de risco envolve a verificação da existência de restrições para to | 816: ada a análise e para quais deverá abrir demanda. AVALIAÇÃO DE RISCO DE CRÉDITO DA OPERAÇÃO Efetua a avaliação de Risco de Crédito da Operaçã | 586: umentos existentes no [MN, MO30344]. Informa aos proponentes as exigências e impedimentos relacionados ao imóvel e ao vendedor. Se pretensão",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:18,Quais critérios normativos da Caixa validam declaração de imposto de renda para composição de renda no financiamento habitacional? Isso muda por cidade?,"16: a Avaliação Apensado II – FAQ – Constatação de Renda grau de sigilo #EXTERNO.CONFIDENCIAL VINCULAÇÃO Manual Normativo CR016 ROTEIRO PADRÃO 3 | 148: ra; Trabalhador agrícola; Trabalhador da pecuária; Trabalhador florestal; Trabalhador da pesca; Proprietário de estabelecimento agrícola, da | 158: ndimentos são cadastrados separadamente para cada fonte pagadora. Os rendimentos podem ser somados quando no documento constar mais de uma r | 1: ANÁLISE DE RISCO DE CRÉDITO E IDENTIFICAÇÃO DA RENDA – NORMAS E PROCEDIMENTOS OPERACIONAIS - CCA SUMÁRIO DA NORMA 1	OBJETIVO,4 2	DEFINIÇÕES,",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:18,Em quais hipóteses a renda de motorista de aplicativo é glosada por insuficiência documental? No cenário de primeira moradia?,"574: de Verificação Documental e arquiva no dossiê antes do envio à conformidade Solicita por e-mail à Agência/PA de vinculação, previamente à co | 815: ssários para regularização da situação impeditiva. Arquiva o parecer jurídico no dossiê único do financiamento. Nos casos de análise jurídic | 573: mento da proposta de financiamento habitacional. Se proposta de UH vinculada a empreendimento que teve a contratação via CIWEB - Dotação/Con | 341: itacional, a realizar a caução por meio do aplicativo FGTS, App CAIXA ou Internet Banking, menu “Serviços ao Cidadão”. Todo crédito ocorrido",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:19,"Como a régua de crédito trata cadastro negativo para aprovação, exigência de ajuste ou reprovação? No cenário de primeira moradia?","232: ou dívidas vencidas/prejuízo no SCR em nome do tomador ou grupo familiar é necessária a regularização da situação antes de solicitar nova av | 55: nstam no [MN, MO43082]. impedimentos para aprovação O processo de análise de risco envolve a verificação da existência de restrições para to | 234: il. As avaliações podem não ser finalizadas devido a erro de validação ocasionado por alterações no cadastro do cliente ou erro de preenchim | 233: contratação de crédito junto à CAIXA, que impossibilita a aprovação do seu cadastro em curto espaço de tempo. Os resultados das novas avalia",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:19,"Se no meu contracheque caiu diferente esse mês, dá ruim pra aprovar o financiamento? Considerando as regras vigentes?","90: tracheque no site da fonte pagadora, a exemplo dos servidores federais por meio do Portal Siapenet. O último contracheque de remuneração men | 86: do, o mês de referência do pagamento, os rendimentos a que tem direito e os descontos, se houver. Quando no contracheque constar como fonte  | 523: ida no período entre a data de assinatura do contrato e a data de vencimento, o valor de juros pelo período de dias postecipados calculado c | 365: ROVAÇÃO DE RENDA Adota o somatório da renda bruta mensal dos participantes da operação, sem qualquer dedução, auferida no mês da apuração de",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:19,Como apurar renda média de renda sazonal quando há forte oscilação mensal? No cenário de primeira moradia?,"144: ito cujo CPF consta como titular da nota apresentada. Notas fiscais com mais de um favorecido, a renda é utilizada somente pelo titular da n | 158: ndimentos são cadastrados separadamente para cada fonte pagadora. Os rendimentos podem ser somados quando no documento constar mais de uma r | 137: l; ou Certidão Atualizada de Inteiro Teor do Imóvel. É aceito o comprovante de recebimento emitido no mês corrente ao da avaliação de risco  | 157: ndimentos de cônjuges ou dependentes são separados do tomador principal para fins de identificação da renda individual no cadastro. Os rendi",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:19,Qual evidência objetiva deve constar para justificar negativa por participação em financiamento ativo? Isso muda por cidade?,"678: roponentes no momento da sua emissão, encaminhado por mensagem eletrônica ou por outro meio digital, ou ainda, serem enviadas as informações | 679: ção dos recursos da conta vinculada na representação do comprador por meio de procuração deve constar poderes específicos para este fim e se | 876: a opção por este tipo de dossiê toda a documentação será arquivada e mantida no SIOPI. Atualmente disponível para as contratações do Nato-Di | 428: fas da CAIXA, disponível no endereço https://www.caixa.gov.br/Paginas/home-caixa.aspx, menu superior à esquerda “Institucional”, “Downloads”",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:19,"Se no meu 13º salário caiu diferente esse mês, dá ruim pra aprovar o financiamento? Pode detalhar por favor?","519: a data de vencimento do encargo mensal é correspondente ao da assinatura do contrato a partir do mês subsequente ao da contratação, devendo  | 899: cula seja o mesmo do endereço constante no CIWEB/SIOPI; registro da compra e venda e uso dos recursos da CV FGTS, se houver; cancelamento de | 520: o do primeiro encargo. O devedor pode optar por data de vencimento diferente daquela da assinatura do contrato. O novo vencimento ocorre no  | 91: sto de Renda Retido, esse último mesmo que seja nulo, são obtidos diretamente do contracheque e transcritos para o Cadastro do cliente. Não ",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:19,Em quais casos o comprovante de renda pode ser substituído por documento equivalente? Considerando as regras vigentes?,"74: efetuar o cadastramento da renda o CCA deve se atentar para as regras constantes nesta norma de acordo com o tipo de documento apresentado.  | 73: essor solicita quantos documentos forem necessários para legitimação e verificação das informações prestadas. É vedada a utilização de benef | 115: cida como período de diferimento. O cadastramento da renda proveniente de previdência privada, após o término do período de diferimento, seg | 367: e renda do(s) proponente(s) e promover novo enquadramento. A apuração de renda para proponente com vínculo empregatício deve ser, nos casos ",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:20,Como apurar renda média de DECORE quando há forte oscilação mensal? Considerando as regras vigentes?,"128: entos mensais na CAIXA. O cadastramento da renda é realizado considerando os últimos seis meses do extrato da conta CAIXA (corrente ou popan | 588: a simulação são referenciais e correspondem às condições vigentes na data da simulação. COBRANÇA DO ENCARGO MENSAL E TARIFAS Informa valor,  | 144: ito cujo CPF consta como titular da nota apresentada. Notas fiscais com mais de um favorecido, a renda é utilizada somente pelo titular da n | 371: roveniente de vínculo empregatício, o somatório do(s) contracheque(s); para renda proveniente de atividade sem vínculo empregatício, obrigat",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:20,"Sou servidor e meu holerite é estável, isso facilita de verdade? Isso muda por cidade?","402: ocorrerá com a apresentação dos seguintes documentos: Se casado: certidão de casamento atualizada e; documento pessoal de identificação do(a | 280: ícia Ocupante de cargo de Direção e Assessoramento Superior Oficiais das Forças Armadas e Forças Auxiliares Ocupante de Cargo de Direção e A | 281: úblico Federal Servidor Público Estadual Servidor Público Municipal CLASSE 3 – Trabalhadores, Administradores e assemelhados Diretor de Empr | 205: recebidas exclusivamente para proceder a estudos ou pesquisas, recebidas por médico–residente e por servidor de rede pública de educação pro",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:20,Como a análise de crédito considera 13º salário na renda formal de um proponente CLT? Isso muda por cidade?,"36: mais adequados para os clientes. A proposta de crédito a ser analisada considera as condições do cliente para o crédito pretendido, o impact | 79: s documentos estão descritos no item [MN, 3.6.4]. Para comprovação da Renda Formal é preferível a utilização de documentos como: Contrachequ | 745: óvel com laudo de análise vigente Nas situações em que houver um laudo de análise vigente vinculado a uma proposta no SIOPI, com manifestaçã | 62: bitacionais, a classificação do grau de severidade da ocorrência é feita automaticamente e considera as seguintes informações: valor da dívi",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:20,Em quais hipóteses a renda de vendedor ambulante é glosada por insuficiência documental? Pode detalhar por favor?,"574: de Verificação Documental e arquiva no dossiê antes do envio à conformidade Solicita por e-mail à Agência/PA de vinculação, previamente à co | 573: mento da proposta de financiamento habitacional. Se proposta de UH vinculada a empreendimento que teve a contratação via CIWEB - Dotação/Con | 560: om a CAIXA; operacionalização do contrato e realização de avaliação de risco por empregado que figure como proponente, cônjuge do proponente | 341: itacional, a realizar a caução por meio do aplicativo FGTS, App CAIXA ou Internet Banking, menu “Serviços ao Cidadão”. Todo crédito ocorrido",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:20,"Como a régua de crédito trata pendência judicial para aprovação, exigência de ajuste ou reprovação?","321: o a ser liquidada deve ser de crédito imobiliário concedida ao(s) proprietário(s) da unidade (vendedor) para aquisição do imóvel objeto do c | 148: ra; Trabalhador agrícola; Trabalhador da pecuária; Trabalhador florestal; Trabalhador da pesca; Proprietário de estabelecimento agrícola, da | 55: nstam no [MN, MO43082]. impedimentos para aprovação O processo de análise de risco envolve a verificação da existência de restrições para to | 106: s de renda fixa e/ou poupança, na CAIXA e em outras instituições, em que conste o cliente como primeiro titular. Não há exigência de prazo m",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:20,Como tratar divergência entre margem consignável e extrato bancário na esteira de conformidade? Considerando as regras vigentes?,"588: a simulação são referenciais e correspondem às condições vigentes na data da simulação. COBRANÇA DO ENCARGO MENSAL E TARIFAS Informa valor,  | 128: entos mensais na CAIXA. O cadastramento da renda é realizado considerando os últimos seis meses do extrato da conta CAIXA (corrente ou popan | 106: s de renda fixa e/ou poupança, na CAIXA e em outras instituições, em que conste o cliente como primeiro titular. Não há exigência de prazo m | 115: cida como período de diferimento. O cadastramento da renda proveniente de previdência privada, após o término do período de diferimento, seg",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:20,Como identificar corretamente a faixas do PMCMV no processo de enquadramento do cliente? Considerando as regras vigentes?,"588: a simulação são referenciais e correspondem às condições vigentes na data da simulação. COBRANÇA DO ENCARGO MENSAL E TARIFAS Informa valor,  | 238: terão como prazo de validade o período remanescente contado a partir da data da primeira avaliação habitacional realizada no início do proce | 237: as avaliações habitacionais é de 180 dias. O prazo de validade das avaliações habitacionais é contado a partir da data da primeira avaliação | 115: cida como período de diferimento. O cadastramento da renda proveniente de previdência privada, após o término do período de diferimento, seg",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:21,Quais impedimentos legais relacionados a participação em financiamento ativo bloqueiam contratação habitacional na Caixa? No cenário de primeira moradia?,"237: as avaliações habitacionais é de 180 dias. O prazo de validade das avaliações habitacionais é contado a partir da data da primeira avaliação | 55: nstam no [MN, MO43082]. impedimentos para aprovação O processo de análise de risco envolve a verificação da existência de restrições para to | 877: ONCESSÃO DE FINANCIAMENTO HABITACIONAL PELO APLICATIVO – APP HABITAÇÃO CAIXA Trata-se da participação dos CCA para continuidade nas concessõ | 876: a opção por este tipo de dossiê toda a documentação será arquivada e mantida no SIOPI. Atualmente disponível para as contratações do Nato-Di",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:21,Existe mitigação permitida quando o cliente apresenta participação em financiamento ativo de baixo impacto? Isso muda por cidade?,"235: em a Avaliação. Clientes detentores de contrato ativo de crédito consignado Programa Auxílio Brasil (PAB) possuem política de aprovação dife | 865: PF FORMALIZAÇÃO DA CONTRATAÇÃO PELO APLICATIVO – APP HABITAÇÃO CAIXA Acessa diariamente o SIOPI, menu Proposta online, opção “consulta outra | 92: to de renda retidos referentes a rendimentos extra salário e que estão separados no contracheque, a exemplo do 13° salário, férias ou partic | 91: sto de Renda Retido, esse último mesmo que seja nulo, são obtidos diretamente do contracheque e transcritos para o Cadastro do cliente. Não ",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:21,Como apurar renda média de motorista de aplicativo quando há forte oscilação mensal? Isso muda por cidade?,"144: ito cujo CPF consta como titular da nota apresentada. Notas fiscais com mais de um favorecido, a renda é utilizada somente pelo titular da n | 106: s de renda fixa e/ou poupança, na CAIXA e em outras instituições, em que conste o cliente como primeiro titular. Não há exigência de prazo m | 158: ndimentos são cadastrados separadamente para cada fonte pagadora. Os rendimentos podem ser somados quando no documento constar mais de uma r | 285: ssagista Trabalhadores dos serviços de proteção e segurança (exceto militar) Governanta de hotel, camareiro, porteiro, cozinheiro e garçom M",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:21,Como a análise de crédito considera adicional noturno na renda formal de um proponente CLT? Considerando as regras vigentes?,"36: mais adequados para os clientes. A proposta de crédito a ser analisada considera as condições do cliente para o crédito pretendido, o impact | 79: s documentos estão descritos no item [MN, 3.6.4]. Para comprovação da Renda Formal é preferível a utilização de documentos como: Contrachequ | 224: pagamento do proponente é calculada considerando as informações de renda e as características socioeconômicas do tomador ou do grupo familia | 128: entos mensais na CAIXA. O cadastramento da renda é realizado considerando os últimos seis meses do extrato da conta CAIXA (corrente ou popan",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
